5747.95,5524.60
5524.60,5935.52
5935.52,6006.00
6006.00,6036.66
6036.66,5996.79
5996.79,5708.11
5708.11,5583.74
5583.74,5603.82
5603.82,5741.58
5741.58,5687.57
5687.57,5835.96
5835.96,5643.53
5643.53,5464.16
5464.16,4829.58
4829.58,4789.25
4789.25,4776.21
4776.21,4614.52
4614.52,4429.67
4429.67,4369.35
4369.35,4324.46
4324.46,4229.88
4229.88,4319.37
4319.37,4408.46
4408.46,4395.81
4395.81,4341.05
4341.05,4166.11
4166.11,4171.62
4171.62,4197.13
4197.13,3892.94
3892.94,3928.41
3928.41,3681.58
3681.58,3796.15
3796.15,3629.92
3629.92,3628.02
3628.02,3901.47
3901.47,3916.36
3916.36,4073.79
4073.79,3591.09
3591.09,3606.28
3606.28,3637.75
3637.75,3166.30
3166.30,3875.37
3875.37,4131.98
4131.98,4168.88
4168.88,4122.47
4122.47,4229.34
4229.34,4229.81
4229.81,4605.16
4605.16,4589.14
4589.14,4376.59
4376.59,4228.29
4228.29,4591.63
4591.63,4585.27
4585.27,4901.42
4901.42,4701.76
4701.76,4555.59
4555.59,4570.36
4570.36,4389.21
4389.21,4384.45
4384.45,4345.10
4345.10,4372.06
4372.06,4332.82
4332.82,4137.60
4137.60,4089.01
4089.01,3998.35
3998.35,4090.48
4090.48,4189.31
4189.31,4137.75
4137.75,4324.34
4324.34,4384.44
4384.44,4200.34
4200.34,4326.99
4326.99,4066.10
4066.10,3880.04
3880.04,3650.63
3650.63,3373.82
3373.82,3341.84
3341.84,3420.40
3420.40,3370.22
3370.22,3212.78
3212.78,3257.61
3257.61,2897.63
2897.63,2806.93
2806.93,2709.56
2709.56,2727.13
2727.13,2871.30
2871.30,2763.24
2763.24,2724.39
2724.39,2807.02
2807.02,2679.73
2679.73,2538.71
2538.71,2577.77
2577.77,2757.50
2757.50,2732.70
2732.70,2808.10
2808.10,2668.63
2668.63,2838.41
2838.41,2269.89
2269.89,2323.08
2323.08,2233.52
2233.52,1932.62
1932.62,1991.98
1991.98,2230.12
2230.12,2360.59
2360.59,2402.70
2402.70,2332.77
2332.77,2385.89
2385.89,2525.25
2525.25,2572.61
2572.61,2520.27
2520.27,2608.59
2608.59,2608.10
2608.10,2602.87
2602.87,2561.00
2561.00,2498.56
2498.56,2436.40
2436.40,2492.60
2492.60,2539.24
2539.24,2567.56
2567.56,2553.03
2553.03,2478.45
2478.45,2590.57
2590.57,2607.25
2607.25,2738.52
2738.52,2707.34
2707.34,2691.03
2691.03,2709.43
2709.43,2591.26
2591.26,2549.03
2549.03,2655.35
2655.35,2514.01
2514.01,2469.57
2469.57,2499.58
2499.58,2716.88
2716.88,2680.91
2680.91,2953.22
2953.22,2942.41
2942.41,2828.14
2828.14,2807.44
2807.44,2720.49
2720.49,2869.38
2869.38,2690.84
2690.84,2512.40
2512.40,2547.79
2547.79,2493.72
2493.72,2404.03
2404.03,2288.33
2288.33,2187.19
2187.19,2255.36
2255.36,2159.43
2159.43,2054.08
2054.08,2196.27
2196.27,2320.89
2320.89,2446.24
2446.24,2321.37
